name,sku,description,url,metatitle,metadescription,metakeyword,quantity,price,wholesaleprice,firstsaleprice,secondsaleprice,specialpricefrom,specialpriceto,image,category,productfeatures
Micro Juda,Juda-032-9025,"Adorable  Micro Juda with Brass, Crystal Drop, Antique Polish and Octon Stone ",,,,,10,850,850,,,,,Juda-032-9025-01-(2).jpg,Micro Juda,"Adorable  Micro Juda with Brass, Crystal Drop, Antique Polish and Octon Stone "
Micro Juda,Juda-017-9025-MC,"Superior looking Micro Juda with Brass, Crystal Drop, Antique Polish and Octon Stone",,,,,10,1100,1100,,,,,"Juda-017-9025-01-(1).jpg,Juda-017-9025-01-(4).jpg,Juda-017-9025-01-(6).jpg,Juda-017-9025-01-(8).jpg,Juda-017-9025-01-(8)-(01).jpg,Juda-032-9025-01-(2).jpg",Micro Juda,"Superior looking Micro Juda with Brass, Crystal Drop, Antique Polish and Octon Stone"
Micro Juda,Juda-289-68-MC,"Elegant  Micro Juda with Kundan Stone, Silver With Gold Polish ",,,,,10,2350,2350,,,,,Juda-289-68-MC.jpg,Micro Juda,"Elegant  Micro Juda with Kundan Stone, Silver With Gold Polish "
Micro Juda,Juda-282-68-MC,"Stunning  Micro Juda with Kundan Stone, Silver With Gold Polish ",,,,,10,1450,1450,,,,,Juda-282-68-01-(1).jpg,Micro Juda,"Stunning  Micro Juda with Kundan Stone, Silver With Gold Polish "
Micro Juda,Juda-017-9025-MC,"Dynasty and  highly creative Micro Juda with Kundan Stone, Silver With Gold Polish ",,,,,10,1100,1100,,,,,"Juda-017-9025-01-(1).jpg,Juda-017-9025-01-(4).jpg,Juda-017-9025-01-(6).jpg,Juda-017-9025-01-(8).jpg,Juda-017-9025-01-(8) -(01).jpg,Juda-032-9025-01-(2).jpg",Micro Juda,"Dynasty and  highly creative Micro Juda with Kundan Stone, Silver With Gold Polish "
American Diamond Juda,Juda-240-137-AD,Artistic  American Diamond Juda with Sliver and  Plated with Gold ,,,,,10,5550,5550,,,,,Juda-240-137-01-(1).jpg,American Diamond Juda,Artistic  American Diamond Juda with Sliver and  Plated with Gold 
American Diamond Juda,Juda-232-137-AD,"Dazzling American Juda Juda with American Diamond, Sliver With Gold Plated ",,,,,10,3000,3000,,,,,Juda-232-137-01-(1).jpg,American Diamond Juda,"Dazzling AmericanDiamond Juda with American Diamond, Sliver With Gold Plated "
American Diamond Juda,Juda-177-25-AD,"Marvelous American Juda Juda with American Diamond, Sliver With Gold Plated ",,,,,10,6350,6350,,,,,Juda-177-25-01-(1).jpg,American Diamond Juda,"Marvelous American Juda Juda with American Diamond, Sliver With Gold Plated "
American Diamond Juda,Juda-036-9066-AD,"Designer American Juda Juda with American Diamond, Sliver With Gold Plated ",,,,,10,3850,3850,,,,,Juda-036-9066-01-(1).jpg,American Diamond Juda,"Designer American Juda Juda with American Diamond, Sliver With Gold Plated "
American Diamond Juda,Juda-038-9066-AD,Unique American Diamond Juda with  Sliver and Plated Gold ,,,,,10,2500,2500,,,,,"Juda-038-9066-01-(3).jpg,Juda-038-9066-01-(3)-(01).jpg",American Diamond Juda,Unique American Diamond Juda with  Sliver and Plated Gold 
American Diamond Juda,Juda-239-137-AD,Stunning and fashionable American Diamond Juda with Sliver and  Plated with Gold ,,,,,10,3800,3800,,,,,Juda-239-137-01-(1).jpg,American Diamond Juda,Stunning and fashionable American Diamond Juda with Sliver and  Plated with Gold 
American Diamond Juda,Juda-238-137-AD,Elegant American Diamond Juda with Sliver and  Plated with Gold ,,,,,10,3800,3800,,,,,Juda-238-137-AD.jpg,American Diamond Juda,Elegant American Diamond Juda with Sliver and  Plated with Gold 
American Diamond Juda,Juda-237-137-AD,Unique  American Diamond Juda with Sliver and  Plated with Gold ,,,,,10,2750,2750,,,,,"Juda-237-137-01-(1).jpg,Juda-237-137-01-(1)-(01).jpg",American Diamond Juda,Unique  American Diamond Juda with Sliver and  Plated with Gold 
American Diamond Juda,Juda-241-137-AD,Artistic  and designer  American Diamond Juda with Sliver and  Plated with Gold ,,,,,10,4200,4200,,,,,Juda-241-137-01-(1).jpg,American Diamond Juda,Artistic  and designer  American Diamond Juda with Sliver and  Plated with Gold 
American Diamond Juda,Juda-228-137-AD,Magnificant American Diamond Juda with Sliver and  Plated with Gold ,,,,,10,2450,2450,,,,,Juda-228-137-01-(1).jpg,American Diamond Juda,Magnificant American Diamond Juda with Sliver and  Plated with Gold 
American Diamond Juda,Juda-229-137-AD,Elegant  American Diamond Juda with Sliver and  Plated with Gold ,,,,,10,3000,3000,,,,,Juda-229-137-01-(2).jpg,American Diamond Juda,Elegant  American Diamond Juda with Sliver and  Plated with Gold 
American Diamond Juda,Juda-234-137-AD ,Classic looking American Diamond Juda with Sliver and  Plated with Gold ,,,,,10,3500,3500,,,,,Juda-234-137-01-(1).jpg,American Diamond Juda,Classic looking American Diamond Juda with Sliver and  Plated with Gold 
American Diamond Juda,Juda-243-137-AD,Unique  American Diamond Juda with Sliver and  Plated with Gold ,,,,,10,2700,2700,,,,,Juda-243-137-AD.jpg,American Diamond Juda,Unique  American Diamond Juda with Sliver and  Plated with Gold 
American Diamond Juda,Juda-233-137-AD,Exquisite American Diamond Juda with Sliver and  Plated with Gold ,,,,,10,2700,2700,,,,,"uda-233-137-01-(1).jpg,Juda-233-137-01-(1)-(01).jpg",American Diamond Juda,Exquisite American Diamond Juda with Sliver and  Plated with Gold 
American Diamond Juda,Juda-235-137-AD,Dazzling American Diamond Juda with Sliver and  Plated with Gold ,,,,,10,2500,2500,,,,,Juda-235-137-01-(2).jpg,American Diamond Juda,Dazzling American Diamond Juda with Sliver and  Plated with Gold 
American Diamond Juda,Juda-044-9999-AD ,Relegant American Diamond Juda with Sliver and  Plated with Gold,,,,,10,3200,3200,,,,,Juda-044-9999-01-(1).jpg,American Diamond Juda,Relegant American Diamond Juda with Sliver and  Plated with Gold
American Diamond Juda,Juda-035-9066-AD,Marvelous American Diamond Juda with Sliver and  Plated with Gold ,,,,,10,1950,1950,,,,,"Juda-035-9066-01-(3).jpg,Juda-035-9066-01-(3)-(01).jpg",American Diamond Juda,Marvelous American Diamond Juda with Sliver and  Plated with Gold 
American Diamond Juda,Juda-033-9066-AD,American Judaorable American Diamond Juda with Sliver and  Plated with Gold  ,,,,,10,1750,1750,,,,,Juda-033-9066-01-(1).jpg,American Diamond Juda,American Judaorable American Diamond Juda with Sliver and  Plated with Gold  
American Diamond Juda,Juda-037-9066-AD,Amazing and beautiful American Diamond Juda with Sliver and  Plated with Gold ,,,,,10,2250,2250,,,,,Juda-037-9066-01-(1).jpg,American Diamond Juda,Amazing and beautiful American Diamond Juda with Sliver and  Plated with Gold 
American Diamond Juda,Juda-034-9066-AD,Elegant American Diamond Juda with Sliver and  Plated with Gold ,,,,,10,1850,1850,,,,,Juda-034-9066-01-(1).jpg,American Diamond Juda,Elegant American Diamond Juda with Sliver and  Plated with Gold 
American Diamond Juda,Juda-035-9066-AD,Artistic American Diamond Juda with Sliver and  Plated with Gold ,,,,,10,1950,1950,,,,,"Juda-035-9066-01-(3).jpg,Juda-035-9066-01-(3)-(01).jpg",American Diamond Juda,Artistic American Diamond Juda with Sliver and  Plated with Gold 
American Diamond Juda,Juda-035-9066-AD,Beautiful American Diamond Juda with Sliver and  Plated with Gold ,,,,,10,1950,1950,,,,,"Juda-035-9066-01-(3).jpg,Juda-035-9066-01-(3)-(01).jpg",American Diamond Juda,Beautiful American Diamond Juda with Sliver and  Plated with Gold 
American Diamond Juda,Juda-037-9066-AD,Stunning  American Diamond Juda with Sliver and  Plated with Gold ,,,,,10,2250,2250,,,,,Juda-037-9066-01-(1).jpg,American Diamond Juda,Stunning  American Diamond Juda with Sliver and  Plated with Gold 
American Diamond Juda,Juda-037-9066-AD,Alluring American Diamond Juda with Sliver and  Plated with Gold ,,,,,10,2250,2250,,,,,Juda-037-9066-01-(1).jpg,American Diamond Juda,Alluring American Diamond Juda with Sliver and  Plated with Gold 
American Diamond Pendant Set,PDS-2429-55-AD,"Mystical designed American Diamond pendant set with Polki Stone, Button Pearl, Silevr With Antique Polish ",,,,,10,13650,13650,,,,,PDS-2429-55-AD.jpg,American Diamond Pendant Set,"Mystical designed American Diamond pendant set with Polki Stone, Button Pearl, Silevr With Antique Polish "
American Diamond Necklace Set,Set-9328-55-AD,"Designer American Diamond Neckace set with Polki Stone, Fresh Water Pearl, Silevr With Antique Polish, ",,,,,10,15000,15000,,,,,"Set-9328-55-01-(5).jpg,Set-9328-55-01-(7).jpg,Set-9328-55-01-(8).jpg",American Diamond Necklace Set,"Designer American Diamond Neckace set with Polki Stone, Fresh Water Pearl, Silevr With Antique Polish, "
American Diamond Necklace Set,Set-9181-55-AD,"Unique designer American Diamond Neckace set with Polki Stone, Silver With Antique Polish ",,,,,10,25000,25000,,,,,"Set-9181-55-01-(1).jpg,Set-9181-55-01-(3).jpg,Set-9181-55-01-(4).jpg",American Diamond Necklace Set,"Unique designer American Diamond Neckace set with Polki Stone, Silver With Antique Polish "
American Diamond Necklace Set,Set-9328-55-AD,"Artistic  American Diamond Neckace set with Polki Stone, Fresh Water Pearl, Silevr With Antique Polish, ",,,,,10,15000,15000,,,,,"Set-9328-55-01-(5).jpg,Set-9328-55-0 -(7).jpg,Set-9328-55-01-(8).jpg",American Diamond Necklace Set,"Artistic  American Diamond Neckace set with Polki Stone, Fresh Water Pearl, Silevr With Antique Polish, "
American Diamond Necklace Set,Set-5143-16-,"Fashionable  American Diamond Neckace set with Fresh Water Pearl, American Diamond , Silver With Gold Polish ",,,,,10,15000,15000,,,,,Mala-5143-16-01-(1).jpg,American Diamond Necklace Set,"Fashionable  American Diamond Neckace set with Fresh Water Pearl, American Diamond , Silver With Gold Polish "
American Diamond Necklace Set,Set-8430-72-AD,"The complete dazzling American Diamond Neckace set with Safayar Stone, Silver With  rhodium Polish ",,,,,10,45000,45000,,,,,"Set-8430-72-01-(1).jpg,Set-8430-72-01-(2).jpg,Set-8430-72-01-(3).jpg",American Diamond Necklace Set,"The complete dazzling American Diamond Neckace set with Safayar Stone, Silver With  rhodium Polish "
American Diamond Necklace Set,Set-8658-24-,"Elegant American Diamond Neckace set with Polki Stone, Fresh Water Pearl, Silevr With Antique Polish, ",,,,,10,11400,11400,,,,,"Set-8658-24-01-(1).jpg,Set-8658-24-01-(3).jpg,Set-8658-24-01-(4).jpg",American Diamond Necklace Set,"Elegant American Diamond Neckace set with Polki Stone, Fresh Water Pearl, Silevr With Antique Polish, "
Victoria Set,Set-8236-16-VC,"Artistic  Victoria Set with Button Pearl, Polki Stone ",,,,,10,17500,17500,,,,,"Set-8236-16-01-(1).jpg,Set-8236-16-01-(3).jpg,Set-8236-16-01-(4).jpg",Victoria Set,"Artistic  Victoria Set with Button Pearl, Polki Stone "
Antique Set,Set-8344-67-AT,"Stunning and fashionable  Antique Set with Polki Stone, Gold Plated Chain ",,,,,10,8595,8595,,,,,"Set-8344-67-01-(1).jpg,Set-8344-67-01-(3)",Antique Set,"Stunning and fashionable  Antique Set with Polki Stone, Gold Plated Chain "
American Diamond Necklace Set,Set-9309-55-AD,"Unique American Diamond Neckace set with Amberal Beats, Silver With  rhodium Polish ",,,,,10,11750,11750,,,,,"Set-9309-55-01-(1).jpg,Set-9309-55-01-(3).jpg,Set-9309-55-01-(4).jpg",American Diamond Necklace Set,"Unique American Diamond Neckace set with Amberal Beats, Silver With  rhodium Polish "
American Diamond Necklace Set,Set-7937-16-AD,Sophisticated designer American Diamond Necklae Set with rhodium Plated Polsih,,,,,10,24500,24500,,,,,"Set-7937-16-01-(1).jpg,Set-7937-16-01-(3).jpg",American Diamond Necklace Set,Sophisticated designer American Diamond Necklae Set with rhodium Plated Polsih
American Diamond Necklace Set,Set-8682-24-AD,Dazzling American Diamond Necklace set with rhodium Plated Polsih,,,,,10,15200,15200,,,,,Set-8682-24-AD.jpg,American Diamond Necklace Set,Dazzling American Diamond Necklace set with rhodium Plated Polsih
American Diamond Necklace Set,Set-8660-24-AD ,"Superior designed  & elegant American Diamond Necklace Set  with Fresh Water Pearl, Ruby Stone ",,,,,10,8388,8388,,,,,"Set-8660-24-01-(1).jpg,Set-8660-24-01-(3).jpg,Set-8660-24-01-(4).jpg",American Diamond Necklace Set,"Superior designed  & elegant American Diamond Necklace Set  with Fresh Water Pearl, Ruby Stone "
Micro Mala,Mala-6396-16-MC,"Beautifully designed Micro Mala with Polki Set, Gold Plated ",,,,,10,3500,3500,,,,,"Mala-6396-16-01-(1).jpg,Mala-6396-16-01-(4).jpg,Mala-6396-16-01-(5).jpg",Micro Mala,"Beautifully designed Micro Mala with Polki Set, Gold Plated "
American Diamond Pendant Set,PDS-2543-55-AD ,Amazing American Diamond Pendant Set with  Antique Polish Chain ,,,,,10,6100,6100,,,,,"PDS-2543-55-01-(1).jpg,PDS-2543-55-01-(3).jpg,PDS-2543-55-01-(4).jpg",American Diamond Pendant Set,Amazing American Diamond Pendant Set with  Antique Polish Chain 
American Diamond Necklace Set,Set-9330-55-AD,Marvelous American Diamond Necklace Set with Gold Silver Chain ,,,,,10,6950,6950,,,,,Set-9330-55-AD.jpg,American Diamond Necklace Set,Marvelous American Diamond Necklace Set with Gold Silver Chain 
American Diamond Pendant Set,PDS-2426-55-AD ,"Stunning  American Diamond Pendant Set with Safayar Stone, Gold Plated Chain ",,,,,10,7500,7500,,,,,"PDS-2426-55-01-(1).jpg,PDS-2426-55-01-(3).jpg,PDS-2426-55-01-(4).jpg",American Diamond Pendant Set,"Stunning  American Diamond Pendant Set with Safayar Stone, Gold Plated Chain "
American Diamond Necklace Set,Set-9220-55-AD ,"Magnificant American Diamond Pendant Set with Black Stone, Silver  rhodium Chain ",,,,,10,8500,8500,,,,,"Set-9220-55-01-(1).jpg,Set-9220-55-01-(3).jpg",American Diamond Necklace Set,"Magnificant American Diamond Pendant Set with Black Stone, Silver  rhodium Chain "
American Diamond Pendant Set,PDS-2388-55-AD ,Elegant American Diamond Pendant Set with Gold Silver Chain ,,,,,10,6290,6290,,,,,"PDS-2388-55-01-(1).jpg,PDS-2388-55-01-(3).jpg,PDS-2388-55-01-(4).jpg",American Diamond Pendant Set,Elegant American Diamond Pendant Set with Gold Silver Chain 
Pearl Mala,Mala-6439-24-PRL,Amazing beAmerican Judaed  Pearl Mala with Ruby ,,,,,10,11600,11600,,,,,Mala-6439-24-01-(1).jpg,Pearl Mala,Amazing beAmerican Judaed  Pearl Mala with Ruby 
Pearl Mala,Mala-1642-138-PRL,Beautifully beAmerican Judaed Pearl Mala with Ruby and Semi precious Stone,,,,,10,9000,9000,,,,,"Mala-1642-138-01-(1).jpg,Mala-1642-138-01-(1)-(01).jpg",Pearl Mala,Beautifully beAmerican Judaed Pearl Mala with Ruby and Semi precious Stone
Pearl Mala,Mala-6427-16-PRL,Fashionable Pearl Mala with Semi precious Stone and  Safayar ,,,,,10,14500,14500,,,,,Mala-6427-16-01-(1).jpg,Pearl Mala,Fashionable Pearl Mala with Semi precious Stone and  Safayar 
Pearl Mala,Mala-366-16-PRL,Marvelous Pearl Mala with Blue Stone Beats ,,,,,10,4500,4500,,,,,Mala-366-16-PRL.jpg,Pearl Mala,Marvelous Pearl Mala with Blue Stone Beats 
Pearl Mala,Mala-1655-138-PRL,"Sophisticated designer Pearl Mala with Ruby, Semi precious Stone",,,,,10,11000,11000,,,,,Mala-1655-138-01-(1).jpg,Pearl Mala,"Sophisticated designer Pearl Mala with Ruby, Semi precious Stone"
Pearl Mala,Mala-1647-138-PRL,"Elegant  Pearl Mala Ruby Beats , Semi Precious Stone ",,,,,10,20000,20000,,,,,Mala-1647-138-01-(1).jpg,Pearl Mala,"Elegant  Pearl Mala Ruby Beats , Semi Precious Stone "
Pearl Mala,Mala-1663-138-PRL,Relegant Pearl Mala with Blue Safayar Stone,,,,,10,10800,10800,,,,,Mala-1663-138-01-(1).jpg,Pearl Mala,Relegant Pearl Mala with Blue Safayar Stone
Pearl Mala,Mala-6496-16-PRL,Elegant  Pearl Mala with Amberal Semi Precious Stone ,,,,,10,18000,18000,,,,,Mala-6496-16-01-(1).jpg,Pearl Mala,Elegant  Pearl Mala with Amberal Semi Precious Stone 
Pearl Mala,Mala-1654-138-PRL,Designer  Pearl Mala with Amberal Beats ,,,,,10,11000,11000,,,,,Mala-1654-138-01-(1)-(01).jpg,Pearl Mala,Designer  Pearl Mala with Amberal Beats 
Pearl Mala,Mala-6430-16-PRL,Marvelous Pearl Mala with Ruby and Semi precious Stone,,,,,10,5800,5800,,,,,Mala-6430-16-PRL.jpg,Pearl Mala,Marvelous Pearl Mala with Ruby and Semi precious Stone
Pearl Mala,Mala-1660-138-PRL,Stunning Pearl Mala with Trimulin Beats ,,,,,10,24000,24000,,,,,Mala-1660-138-01-(1).jpg,Pearl Mala,Stunning Pearl Mala with Trimulin Beats 
Pearl Mala,Mala-1653-138-PRL,Amazing  Pearl Mala with Blue Stone ,,,,,10,11000,11000,,,,,Mala-1653-138-01-(1).jpg,Pearl Mala,Amazing  Pearl Mala with Blue Stone 
Pearl Mala,Mala-6426-16-PRL,Magnificant  Pearl Mala with Safayar Semi Precious Stone ,,,,,10,14500,14500,,,,,Mala-6426-16-01-(1).jpg,Pearl Mala,Magnificant  Pearl Mala with Safayar Semi Precious Stone 
Pearl Mala,Mala-6412-16-PRL,Marvelous Pearl Mala withTrimulin Beats ,,,,,10,18800,18800,,,,,Mala-6412-16-PRL.jpg,Pearl Mala,Marvelous Pearl Mala withTrimulin Beats 
Pearl Mala,Mala-415-16-PRL,Fashionable Pearl Mala withTrimulin Beats ,,,,,10,6950,6950,,,,,Mala-415-16-PRL.jpg,Pearl Mala,Fashionable Pearl Mala withTrimulin Beats 
Pearl Mala,Set-9231-62-PRL,Dazzling Pearl Mala with Semi Precious Stone ,,,,,10,5850,5850,,,,,"Set-9231-62-01-(1).jpg,Set-9231-62-01-(3).jpg,Set-9231-62-01-(4).jpg",Pearl Mala,Dazzling Pearl Mala with Semi Precious Stone 
Pearl Mala,Set-8333-67-PRL,Elegant Mother Of Pearl Mala Set ,,,,,10,5595,5595,,,,,"Set-8333-67-01-(1).jpg,Set-8333-67-01-(5).jpg,Set-8333-67-01-(5)-(01).jpg",Pearl Mala,Elegant Mother Of Pearl Mala Set 
Pearl Mala,Set-8330-67-PRL,Marvelous Mother Of Pearl Mala Set ,,,,,10,7295,7295,,,,,"Set-8330-67-01-(1).jpg,Set-8330-67-01-(5).jpg,Set-8330-67-01-(6).jpg",Pearl Mala,Marvelous Mother Of Pearl Mala Set 
Pearl Mala,Set-8337-67-PRL,Dazzling Mother Of Pearl Mala Set ,,,,,10,2595,2595,,,,,"Set-8337-67-01-(1).jpg,Set-8337-67-01-(3).jpg,Set-8337-67-01-(3)-(01).jpg,Set-8337-67-01-(4).jpg,Set-8337-67-01-(4)-(01).jpg",Pearl Mala,Dazzling Mother Of Pearl Mala Set 
Pearl Mala,Set-8328-67-PRL,Artistic Mother Of Pearl Mala Set ,,,,,10,3995,3995,,,,,"Set-8328-67-01-(1).jpg,Set-8328-67-01-(3).jpg,Set-8328-67-01-(4).jpg",Pearl Mala,Artistic Mother Of Pearl Mala Set 
Pearl Mala,Mala-1635-24-PRL,Magnificant  Mala with Fresh Water Pearl With Stone,,,,,10,11500,11500,,,,,"Mala-1635-24-01-(1).jpg,Mala-1635-24-01-(3).jpg,Mala-1635-24-01-(4).jpg",Pearl Mala,Magnificant  Mala with Fresh Water Pearl With Stone
Pearl Mala,Mala-1595-133--PRL,Gorgeous and designer  Semi Precious Frosted Mala ,,,,,10,7750,7750,,,,,Mala-1595-133-PRL.jpg,Pearl Mala,Gorgeous and designer  Semi Precious Frosted Mala 
Pearl Mala,Mala-6495-133-PRL,Elegant Semi Precious Frosted Mala ,,,,,10,5095,5095,,,,,"Mala-6495-133-01-(1).jpg,Mala-6495-133-01-(2).jpg",Pearl Mala,Elegant Semi Precious Frosted Mala 
Pearl Mala,Mala-6489-133-PRL,Amazing Semi Precious Frosted Mala ,,,,,10,4295,4295,,,,,Mala-6489-133-01.jpg,Pearl Mala,Amazing Semi Precious Frosted Mala 
Pearl Mala,Mala-6484-133-PRL,Designer Semi Precious Frosted Mala ,,,,,10,5095,5095,,,,,Mala-6484-133-01-(1).jpg,Pearl Mala,Designer Semi Precious Frosted Mala 
Pearl Mala,Mala-6493-133-PRL,Beautiful Semi Precious Frosted Mala ,,,,,10,7095,7095,,,,,Mala-6493-133-01-(1).jpg,Pearl Mala,Beautiful Semi Precious Frosted Mala 
Antique Pendant Set,BT-1593-67-AT,Stunning Antique Pendant Set designed with Ruby Amberal Polki ,,,,,10,13500,13500,,,,,BT-1593-67-AT.jpg,Antique Pendant Set,Stunning Antique Pendant Set designed with Ruby Amberal Polki 
Micro Set,Set-9112-68-MC,Elegant Micro Set with Gold plated,,,,,10,3390,3390,,,,,"Set-9112-68-01-1).jpg,Set-9112-68-01-(3).jpg,Set-9112-68-01-(4).jpg",Micro Set,Elegant Micro Set with Gold plated
Antique Set,Set-7217-67-AT,Artistic  Semi Precious Mala Set ,,,,,10,8500,8500,,,,,"Set-7217-67-01-(1).jpg,Set-7217-67-01-(3).jpg",Antique Set,Artistic  Semi Precious Mala Set 
Pearl Mala,Mala-429-16-PRL,Superior looking  Pearl Mala with Amberal Ruby Beat And Silver Flower Beat ,,,,,10,6000,6000,,,,,"Mala-429-16-01-(1).jpg,Mala-429-16-01-(3).jpg,Mala-429-16-01-(4).jpg",Pearl Mala,Superior looking  Pearl Mala with Amberal Ruby Beat And Silver Flower Beat 
Micro Set,Set-7030-62-MC,Adorable Semi PreciousAntique Mala Set,,,,,10,4595,4595,,,,,"Set-7030-62-01-(1).jpg,Set-7030-62-01-(3).jpg,Set-7030-62-01-(4).jpg",Micro Set,Adorable Semi PreciousAntique Mala Set
Pearl Mala,Mala-599-62-PRL,Stunning Pearl  Mala with Stone ,,,,,10,4550,4550,,,,,"Mala-599-62-01-(1).jpg,Mala-599-62-01-(3).jpg,Mala-599-62-01-(4).jpg",Pearl Mala,Stunning Pearl  Mala with Stone 
Micro Set,Set-7718-16-MC,"Unique Micro Set with Antique Polish, Button Pearl ",,,,,10,6500,6500,,,,,Set-7718-16-MC.jpg,Micro Set,"Unique Micro Set with Antique Polish, Button Pearl "
Micro Set,Mala-5097-62-MC,Amazing  Micro Set with Semi Precious Stone,,,,,10,2995,2995,,,,,Mala-5097-62-01-(1).jpg,Micro Set,Amazing  Micro Set with Semi Precious Stone
