name,sku,description,url,metatitle,metadescription,metakeyword,quantity,price,wholesaleprice,firstsaleprice,secondsaleprice,specialpricefrom,specialpriceto,image,category,productfeatures
Italian Jewellery Kada,KDA-2879-52-IJ,"Splendid in its own design, this elegant necklace is the dream of every woman.",,,,,10,18500,18500,,,,,"KDA-2879-52-IJ-01-(1).jpg , KDA-2879-52-IJ-01-(2).jpg , KDA-2879-52-IJ-01-(4).jpg",Italian Kada,"Splendid in its own design, this elegant necklace is the dream of every woman."
Italian Jewellery Kada,KDA-2488-113-IJ,Marvelous is the only word to describe this adorable Kada set.,,,,,10,9000,9000,,,,,"KDA-2488-113-IJ-01-(1).jpg , KDA-2488-113-IJ-01-(2).jpg  , KDA-2488-113-IJ-01-(3).jpg",Italian Kada,Marvelous is the only word to describe this adorable Kada set.
American Diamond  Bracelet,BT AD-117-9999-BT,The Contemporary design of this designer Kada will go on any attire you wear & be ready for any celebrations.,,,,,10,10500,10500,,,,,"BTAD-117-9999-BT-01-(1).jpg , BTAD-117-9999-BT-01-(2).jpg , BTAD-117-9999-BT-01-(3).jpg",AD Bracelet,The Contemporary design of this designer Kada will go on any attire you wear & be ready for any celebrations.
American Diamond Kada,KDA-157-9999-AD,Very royal & enrich with spectacular designer this Kada set is for the queen in you.,,,,,10,13725,13725,,,,,"KDA-157-9999-AD-01-(1).jpg , KDA-157-9999-AD-01-(2).jpg , KDA-157-9999-AD-01-(4).jpg",AD Kada,Very royal & enrich with spectacular designer this Kada set is for the queen in you.
American Diamond Kada,KDA-2083-70-AD,"Piece of Art an extra- ordinary design, this Kada enhance your beauty.",,,,,10,35000,35000,,,,,"KDA-2083-70-AD-01-(1).jpg , KDA-2083-70-AD-01-(3).jpg , KDA-2083-70-AD-01-(4).jpg",AD Kada,"Piece of Art an extra- ordinary design, this Kada enhance your beauty."
American Diamond Kada,KDA-1663-32-AD,"Second look guaranteed for this marvelous Kada, crafted with beautiful diamond.",,,,,10,9550,9550,,,,,"KDA-1663-32-AD-01-(1).jpg , KDA-1663-32-AD-01-(2).jpg , KDA-1663-32-AD-01-(3).jpg",AD Kada,"Second look guaranteed for this marvelous Kada, crafted with beautiful diamond."
Italian Jewellery Kada,KDA-2883-52-IJ,Be the center of attraction with this rick look of Kada set.,,,,,10,25000,25000,,,,,"KDA-2883-52-IJ-01-(1).jpg , KDA-2883-52-IJ-01-(3).jpg",Italian Kada,Be the center of attraction with this rick look of Kada set.
American Diamond Kada,KDA-2072-70-AD,Dazzling diamonds & spectacular look the combination of this2 make this Kada set for the lady of 21st generation.,,,,,10,65000,65000,,,,,"KDA-2072-70-AD-01-(1).jpg , KDA-2072-70-AD-01-(2).jpg , KDA-2072-70-AD-01-(3).jpg",AD Kada,Dazzling diamonds & spectacular look the combination of this2 make this Kada set for the lady of 21st generation.
Italian Jewellery Kada,KDA-2882-52-IJ,The complete dazzling Kada with Golden & Diamond twist  is specially designed for your elegant look,,,,,10,21500,21500,,,,,"KDA-2882-52-IJ-01-(1).jpg , KDA-2882-52-IJ-01-(2).jpg , KDA-2882-52-IJ-01-(3).jpg",Italian Kada,The complete dazzling Kada with Golden & Diamond twist  is specially designed for your elegant look
American Diamond Kada,KDA-2067-70-AD,Sparkling artistic designer Kada for the lady who want to rule the eyes of others,,,,,10,28500,28500,,,,,"KDA-2067-70-AD-01-(1).jpg , KDA-2067-70-AD-01-(3).jpg , KDA-2067-70-AD-01-(4)",AD Kada,Sparkling artistic designer Kada for the lady who want to rule the eyes of others
American Diamond Kada,KDA-2075-70-AD,You can't take your eyes off from this beautiful Kada.,,,,,10,40000,40000,,,,,"KDA-2075-70-AD-01-(1).jpg , KDA-2075-70-AD-01-(2).jpg , KDA-2075-70-AD-01-(3).jpg",AD Kada,You can't take your eyes off from this beautiful Kada.
American Diamond Kada,KDA-963-78-AD,"Stuck at first sight so do the others, the unique designer Kada will enhance your beauty for sure.",,,,,10,13195,13195,,,,,"KDA-963-78-AD-01-(1).jpg , KDA-963-78-AD-01-(3).jpg , KDA-963-78-AD-01-(4)",AD Kada,"Stuck at first sight so do the others, the unique designer Kada will enhance your beauty for sure."
Italian Jewellery Kada,KDA-2878-52-IJ,Magnifico! The beautiful color combination of blue stone on the top and complete silver Kada look very adorable.,,,,,10,15000,15000,,,,,"KDA-2878-52-IJ-01-(1).jpg , KDA-2878-52-IJ-01-(3).jpg , KDA-2878-52-IJ-01-(4).jpg",Italian Kada,Magnifico! The beautiful color combination of blue stone on the top and complete silver Kada look very adorable.
American Diamond Chain & Bracelet,CBT-22-70-AD,Especially handcrafted for the real occasion this exquisite Kada is worth wearing.,,,,,10,60000,60000,,,,,"CBT-22-70-AD-01-(1).jpg , CBT-22-70-AD-01-(4).jpg , CBT-22-70-AD-01-(5).jpg",Pendant Set,Especially handcrafted for the real occasion this exquisite Kada is worth wearing.
Italian Jewellery Set,Set-9344-70-IJ,Shades of love are filled in this designer & elegant Kada,,,,,10,60000,60000,,,,,"Set-9344-70-IJ-01-(2).jpg , Set-9344-70-IJ-01-(3).jpg , Set-9344-70-IJ-01-(5).jpg",Italian Pendant Set,Shades of love are filled in this designer & elegant Kada
American Diamond Set,Set-4334-113-AD,Cute are  filled with beauty in this stunning Kada,,,,,10,71500,71500,,,,,"Set-4334-113-AD-01-(1).jpg , Set-4334-113-AD-01-(3).jpg , Set-4334-113-AD-01-(4).jpg",AD Pendant Set,Cute are  filled with beauty in this stunning Kada
Italian Jewellery Set,Set-9339-70-IJ,A synonym of highness is this beautifully crafted Kada,,,,,10,75000,75000,,,,,"Set-9339-70-IJ-01-(1).jpg , Set-9339-70-IJ-01-(3).jpg , Set-9339-70-IJ-01-(4).jpg",Italian Pendant Set,A synonym of highness is this beautifully crafted Kada
Villandi Jewellery Set,Set-8535-16-VC,The Dynasty looks of this Kada is to showcase your elite standard.,,,,,10,125000,125000,,,,,"Set-8535-16-VC-01-(1).jpg , Set-8535-16-VC-01-(3).jpg , Set-8535-16-VC-01-(4).jpg",Vilandi Necklace Set,The Dynasty looks of this Kada is to showcase your elite standard.
American Diamond Set,Set-7815-70-AD,Kada which will flaunt you & your eyes. Beautifully designed which make the others eye follow you.,,,,,10,120000,120000,,,,,"Set-7815-70-AD-01-(1).jpg ,Set-7815-70-AD-01-(4).jpg , Set-7815-70-AD-01-(5).jpg",AD Necklace Set,Kada which will flaunt you & your eyes. Beautifully designed which make the others eye follow you.
American Diamond Set,Set-7679-70-AD,Unique design & elegant style make this Kada above all jewellery.,,,,,10,65000,65000,,,,,Set-7679-70-AD-01-(1).jpg,AD Necklace Set,Unique design & elegant style make this Kada above all jewellery.
Italian Jewellery Set,Set-6836-70-LGIJ,"Dynasty in its look, a highly creative Kada to suite your matching standards.",,,,,10,35000,35000,,,,,"Set-6836-70-LGIJ-01-(1).jpg , Set-6836-70-LGIJ-01-(3).jpg , Set-6836-70-LGIJ-01-(4).jpg",Italian Pendant Set,"Dynasty in its look, a highly creative Kada to suite your matching standards."
American Diamond Set,PDS-2280-70-AD,"This is only for the lady who rules the world with her style, brilliant piece of design can see in this precious stone embedded in this classy Kada ",,,,,10,65000,65000,,,,,"PDS-2280-70-AD-01-(1).jpg , PDS-2280-70-AD-01-(4).jpg , PDS-2280-70-AD-01-(5).jpg",AD Pendant Set,"This is only for the lady who rules the world with her style, brilliant piece of design can see in this precious stone embedded in this classy Kada "
Italian Jewellery Set,Set-9401-113-IJ,A loop of beauty with a party design makes this Kada ready to wear for any occasions.,,,,,10,71500,71500,,,,,"Set-9401-113-IJ-01-(1).jpg , Set-9401-113-IJ-01-(4).jpg , Set-9401-113-IJ-01-(5).jpg",Italian Pendant Set,A loop of beauty with a party design makes this Kada ready to wear for any occasions.
American Diamond Set,Set-7677-70-AD,So royal & so beautiful a masterpiece design of Kada which is elegantly belongs to you.,,,,,10,85000,85000,,,,,,AD Pendant Set,So royal & so beautiful a masterpiece design of Kada which is elegantly belongs to you.
